Enhanced Marble Language Dataset - Generated on 2025-05-31 01:34:31
================================================================================

Dataset Statistics:
4901. "I pink move west bump left bump left then pink move west then pink move west bump bottom died | 5 | 6"
4902. "I pink born | 6"
4903. "I red move south bump bottom died | 5 | 6"
4904. "I brown move east then brown move north bump top bump left then brown move east then brown move east | 6"
4905. "I cyan born | 6"
4906. "I gray move north bump top I pink move south then gray move south bump bottom died | 5 | 6"
4907. "I violet move north bump top I pink move south bump top bump top then violet move east bump pink marble move south | 6"
4908. "I coral born | 6"
4909. "I gold still bump right then gold move west then gold move west bump right bump bottom died | 5 | 6"
4910. "I red born | 6"
4911. "I brown move west bump left then brown move west then brown move east then brown move south bump bottom died | 5 | 6"
4912. "I gold born | 6"
4913. "I silver still then silver move west bump top bump bottom died | 5 | 6"
4914. "I navy born | 6"
4915. "I cyan move west bump top then cyan move north bump bottom died | 5 | 6"
4916. "I pink move north bump top I red move south then pink move east bump red marble move west bump red marble move south | 6"
4917. "I pink move west bump left then pink move east bump left then pink move west bump right then pink move east | 6"
4918. "I violet move north bump top I gold move south then violet move north then violet move west bump gold marble move east | 6"
4919. "I cyan born | 6"
4920. "I gold move south bump bottom died | 5 | 6"
4921. "I orange born | 6"
4922. "I violet move south bump bottom died | 5 | 6"
4923. "I cyan still bump left then cyan move east then cyan move east bump left bump right then cyan move south | 6"
4924. "I lime born | 6"
4925. "I navy move south then navy move east bump bottom died | 5 | 6"
4926. "I orange move north bump top I lime move south then orange move north then orange move west then orange move south | 6"
4927. "I indigo born | 6"
4928. "I coral move south bump bottom died | 5 | 6"
4929. "I orange move north bump top I red move south bump red marble move east bump red marble move east then orange move east | 6"
4930. "I brown born | 6"
4931. "I orange move east then orange move south bump left bump bottom died | 5 | 6"
4932. "I navy born | 6"
4933. "I red move east then red move north then red move east bump bottom died | 5 | 6"
4934. "I brown move east bump right then brown move south then brown move east then brown move east then brown move south | 6"
4935. "I gray born | 6"
4936. "I brown move south bump bottom died | 5 | 6"
4937. "I violet born | 6"
4938. "I navy move east bump right bump right bump top bump right then navy move south bump bottom died | 5 | 6"
4939. "I lime move north bump top I violet move south then violet move south then lime move north then lime move south | 6"
4940. "I violet still bump right then violet move north then violet move east then violet move east bump top bump top | 6"
4941. "I white born | 6"
4942. "I violet move south bump bottom died | 5 | 6"
4943. "I gray move west bump left then gray move west then gray move north then gray move west bump top | 6"
4944. "I brown born | 6"
4945. "I cyan move west bump left bump left bump bottom died | 5 | 6"
4946. "I indigo move west bump left then indigo move east bump right then indigo move east bump left bump left | 6"
4947. "I yellow born | 6"
4948. "I white move west bump left bump right then white move north then white move south bump bottom died | 5 | 6"
4949. "I violet born | 6"
4950. "I indigo still bump top I yellow move south bump left then indigo move west bump bottom died | 5 | 6"
4951. "I pink still bump right then pink move north then pink move south bump right bump right then pink move north | 6"
4952. "I coral born | 6"
4953. "I gray still bump bottom died | 5 | 6"
4954. "I coral move east bump right bump right then coral move east then coral move west then coral move south | 6"
4955. "I violet move east bump right then violet move east then violet move north bump left then violet move east | 6"
4956. "I teal born | 6"
4957. "I lime move east bump right bump top bump bottom died | 5 | 6"
4958. "I brown move east bump right then brown move north bump left then brown move east then brown move east | 6"
4959. "I teal move west bump top bump left bump top bump left then teal move north then teal move east | 6"
4960. "I blue born | 6"
4961. "I yellow move west bump left then yellow move east bump bottom died | 5 | 6"
4962. "I gold born | 6"
4963. "I coral move south bump bottom died | 5 | 6"
4964. "I teal move south then teal move west bump left bump left then teal move south bump left bump right | 6"
4965. "I pink move north bump top I brown move south then brown move south bump brown marble move south bump right | 6"
4966. "I gold move east bump right then gold move west bump left bump left then gold move north then gold move north | 6"
4967. "I brown move north bump top I violet move south then brown move west then brown move west then brown move north | 6"
4968. "I white born | 6"
4969. "I gold still bump right then gold move west bump bottom died | 5 | 6"
4970. "I lime born | 6"
4971. "I blue move west bump left then blue move east bump top then blue move east bump bottom died | 5 | 6"
4972. "I lime move north bump top I teal move south then lime move west then lime move east bump teal marble move east | 6"
4973. "I violet born | 6"
4974. "I violet move south bump bottom died | 5 | 6"
4975. "I brown born | 6"
4976. "I brown move east bump right bump left bump right then brown move east then brown move north bump bottom died | 5 | 6"
4977. "I violet move east bump right then violet move west bump left then violet move south then violet move west | 6"
4978. "I pink born | 6"
4979. "I pink still bump left bump bottom died | 5 | 6"
4980. "I yellow born | 6"
4981. "I lime move south bump bottom died | 5 | 6"
4982. "I brown move east bump right bump right then brown move east bump top bump right then brown move west | 6"
4983. "I cyan born | 6"
4984. "I violet move south bump bottom died | 5 | 6"
4985. "I white move west bump left then white move east then white move west then white move west then white move south | 6"
4986. "I green born | 6"
4987. "I teal move south bump bottom died | 5 | 6"
4988. "I pink move west bump left then pink move north bump right then pink move north bump left bump left | 6"
4989. "I yellow move north then yellow move east then yellow move south then yellow move east then yellow move west | 6"
4990. "I green move north bump top I yellow move south then green move south then green move north then green move east | 6"
4991. "I yellow move west bump left bump left bump right then yellow move west then yellow move west then yellow move south | 6"
4992. "I orange born | 6"
4993. "I green move south bump bottom died | 5 | 6"
4994. "I teal born | 6"
4995. "I yellow move south bump bottom died | 5 | 6"
4996. "I silver born | 6"
4997. "I teal still bump right then teal move east bump left bump top bump bottom died | 5 | 6"
